poll_id,pollster,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sample_size,created_at,party,candidate_id,candidate_name,pct
69648,MRG (Marketing Resource Group),1.8,0.1,Live Phone,6.0,Michigan,2020-09-14,2020-09-19,600.0,9/22/20 08:57,REP,13254,Donald Trump,41.0
69983,Hart Research Associates,1.0,0.2,Online Opt-In Panel,1.0,Michigan,2020-09-17,2020-09-19,400.0,9/25/20 22:00,REP,13254,Donald Trump,45.0
69683,Change Research,1.4,0.6,Text-to-Web/Online Ad,5.0,Michigan,2020-09-18,2020-09-20,568.0,9/23/20 08:35,REP,13254,Donald Trump,43.0
69714,University of Wisconsin Elections Research Center/YouGov,,,Online Matched Sample,9.0,Michigan,2020-09-10,2020-09-21,641.0,9/24/20 07:03,REP,13254,Donald Trump,45.0
69714,University of Wisconsin Elections Research Center/YouGov,,,Online Matched Sample,9.0,Michigan,2020-09-10,2020-09-21,737.0,9/24/20 07:03,REP,13254,Donald Trump,42.0
69701,Baldwin Wallace University/Oakland University/Ohio Northern University,2.1,0.0,Email,10.0,Michigan,2020-09-08,2020-09-22,1001.0,9/23/20 15:29,REP,13254,Donald Trump,41.9
69945,Trafalgar Group,0.7,0.6,IVR/Live Phone/Text/Online Opt-In Panel/Email,1.0,Michigan,2020-09-20,2020-09-22,1015.0,9/24/20 11:55,REP,13254,Donald Trump,46.7
69995,Marist College,2.9,-0.9,Live Phone,9.0,Michigan,2020-09-19,2020-09-23,1082.0,9/27/20 11:15,REP,13254,Donald Trump,43.0
69995,Marist College,2.9,-0.9,Live Phone,9.0,Michigan,2020-09-19,2020-09-23,799.0,9/27/20 11:15,REP,13254,Donald Trump,44.0
70077,Anzalone Liszt Grove,1.5,-0.2,Live Phone,1.0,Michigan,2020-09-17,2020-09-23,800.0,9/30/20 20:20,REP,13254,Donald Trump,44.0
70127,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,9.0,Michigan,2020-09-23,2020-09-26,785.0,10/2/20 13:39,REP,13254,Donald Trump,42.0
70057,Trafalgar Group,0.7,0.6,IVR/Live Phone/Text/Online Opt-In Panel/Email,2.0,Michigan,2020-09-26,2020-09-28,1042.0,9/30/20 09:19,REP,13254,Donald Trump,47.1
70323,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Michigan,2020-09-01,2020-09-30,3297.0,10/2/20 23:28,REP,13254,Donald Trump,43.6
70323,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Michigan,2020-09-01,2020-09-30,3297.0,10/2/20 23:24,REP,13254,Donald Trump,44.43
70129,PPP,1.4,0.0,IVR/Text,4.0,Michigan,2020-09-30,2020-10-01,746.0,10/2/20 13:53,REP,13254,Donald Trump,44.0
70589,Glengariff Group Inc.,1.5,-0.2,Live Phone,3.0,Michigan,2020-09-30,2020-10-03,600.0,10/5/20 23:43,REP,13254,Donald Trump,39.2
70606,Change Research,1.4,0.6,Text-to-Web/Online Ad,5.0,Michigan,2020-10-02,2020-10-04,676.0,10/6/20 13:30,REP,13254,Donald Trump,43.0
70615,Ipsos,2.8,-0.9,Probability Panel,9.5,Michigan,2020-09-29,2020-10-06,709.0,10/6/20 16:03,REP,13254,Donald Trump,43.0
71761,Opinion Insight,2.0,-0.5,Live Phone,5.0,Michigan,2020-10-03,2020-10-06,800.0,10/23/20 15:13,REP,13254,Donald Trump,42.0
70710,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,9.0,Michigan,2020-10-04,2020-10-06,700.0,10/9/20 14:47,REP,13254,Donald Trump,42.0
70692,Emerson,2.9,-1.1,IVR/Online Opt-In Panel/Text-to-Web,8.0,Michigan,2020-10-06,2020-10-07,716.0,10/8/20 21:22,REP,13254,Donald Trump,43.4
70719,Baldwin Wallace University/Oakland University/Ohio Northern University,2.1,0.0,Email,10.0,Michigan,2020-09-30,2020-10-08,1134.0,10/11/20 01:06,REP,13254,Donald Trump,43.2
70724,YouGov,3.0,-1.1,Online Matched Sample,9.0,Michigan,2020-10-06,2020-10-09,1190.0,10/11/20 10:59,REP,13254,Donald Trump,46.0
72745,Redfield & Wilton Strategies,1.8,0.4,Live Phone,9.0,Michigan,2020-10-09,2020-10-10,827.0,11/2/20 21:16,REP,13254,Donald Trump,41.0
70737,Siena/NYT,3.0,-1.5,Live Phone,8.0,Michigan,2020-10-06,2020-10-11,614.0,10/12/20 13:05,REP,13254,Donald Trump,40.0
71103,Civiqs,2.4,-0.2,Online Opt-In Panel/Online Ad,8.0,Michigan,2020-10-08,2020-10-11,543.0,10/15/20 14:17,REP,13254,Donald Trump,43.0
70756,Morning Consult,1.9,-0.3,Online Opt-In Panel,4.0,Michigan,2020-10-02,2020-10-11,1710.0,10/13/20 07:46,REP,13254,Donald Trump,44.0
70946,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Michigan,2020-09-15,2020-10-12,4656.0,10/13/20 23:05,REP,13254,Donald Trump,46.0
70946,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Michigan,2020-09-15,2020-10-12,4656.0,10/13/20 22:49,REP,13254,Donald Trump,45.0
70979,EPIC/MRA,1.9,-0.7,Live Phone,3.0,Michigan,2020-10-08,2020-10-12,600.0,10/14/20 07:45,REP,13254,Donald Trump,39.0
72744,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,9.0,Michigan,2020-10-10,2020-10-13,972.0,11/2/20 21:16,REP,13254,Donald Trump,42.0
71041,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Michigan,2020-09-16,2020-10-13,4848.0,10/14/20 20:58,REP,13254,Donald Trump,46.0
71041,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Michigan,2020-09-16,2020-10-13,4848.0,10/14/20 20:53,REP,13254,Donald Trump,45.0
70785,Ipsos,2.8,-0.9,Probability Panel,9.5,Michigan,2020-10-07,2020-10-13,620.0,10/13/20 17:34,REP,13254,Donald Trump,44.0
70785,Ipsos,2.8,-0.9,Probability Panel,9.5,Michigan,2020-10-07,2020-10-13,620.0,10/13/20 17:34,REP,13254,Donald Trump,43.0
71089,RMG Research,2.3,-0.4,IVR/Text,6.0,Michigan,2020-10-08,2020-10-13,800.0,10/15/20 10:56,REP,13254,Donald Trump,42.0
71170,Trafalgar Group,0.7,0.6,IVR/Live Phone/Text/Online Opt-In Panel/Email,1.0,Michigan,2020-10-11,2020-10-14,1025.0,10/16/20 09:33,REP,13254,Donald Trump,46.5
71135,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Michigan,2020-09-17,2020-10-14,5093.0,10/15/20 15:16,REP,13254,Donald Trump,45.0
71135,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Michigan,2020-09-17,2020-10-14,5093.0,10/15/20 15:12,REP,13254,Donald Trump,45.0
71209,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Michigan,2020-09-18,2020-10-15,5448.0,10/16/20 16:11,REP,13254,Donald Trump,45.0
71209,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Michigan,2020-09-18,2020-10-15,5448.0,10/16/20 16:07,REP,13254,Donald Trump,44.0
71178,Harris Poll,1.5,-0.1,Online Opt-In Panel,2.0,Michigan,2020-10-12,2020-10-15,1289.0,10/16/20 14:51,REP,13254,Donald Trump,43.0
71270,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Michigan,2020-09-19,2020-10-16,5794.0,10/17/20 19:13,REP,13254,Donald Trump,44.0
71270,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Michigan,2020-09-19,2020-10-16,5794.0,10/17/20 19:09,REP,13254,Donald Trump,44.0
71328,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Michigan,2020-09-19,2020-10-17,5930.0,10/18/20 18:36,REP,13254,Donald Trump,44.0
71328,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Michigan,2020-09-19,2020-10-17,5930.0,10/18/20 18:31,REP,13254,Donald Trump,44.0
71410,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Michigan,2020-09-20,2020-10-18,6026.0,10/19/20 17:38,REP,13254,Donald Trump,45.0
71410,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Michigan,2020-09-20,2020-10-18,6026.0,10/19/20 17:32,REP,13254,Donald Trump,44.0
71744,Zia Poll,0.9,0.4,Live Phone,3.0,Michigan,2020-10-11,2020-10-18,2851.0,10/23/20 09:39,REP,13254,Donald Trump,49.0
71649,Trafalgar Group,0.7,0.6,IVR/Live Phone/Text/Online Opt-In Panel/Email,2.0,Michigan,2020-10-15,2020-10-18,1034.0,10/22/20 07:35,REP,13254,Donald Trump,46.7
71623,Data for Progress,2.6,-1.2,Online Opt-In Panel/Text-to-Web,4.5,Michigan,2020-10-15,2020-10-18,830.0,10/21/20 17:42,REP,13254,Donald Trump,45.0
71367,Mitchell,2.4,-0.2,IVR/Live Phone,5.0,Michigan,2020-10-18,2020-10-18,900.0,10/19/20 13:11,REP,13254,Donald Trump,41.0
71521,Change Research,1.4,0.6,Text-to-Web/Online Ad,5.0,Michigan,2020-10-16,2020-10-19,718.0,10/20/20 20:41,REP,13254,Donald Trump,44.0
71495,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Michigan,2020-09-22,2020-10-19,6222.0,10/20/20 19:54,REP,13254,Donald Trump,44.0
71495,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Michigan,2020-09-22,2020-10-19,6222.0,10/20/20 19:58,REP,13254,Donald Trump,45.0
71738,EPIC/MRA,1.9,-0.7,Live Phone,3.0,Michigan,2020-10-15,2020-10-19,600.0,10/23/20 07:50,REP,13254,Donald Trump,39.0
71597,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Michigan,2020-09-23,2020-10-20,6519.0,10/21/20 17:07,REP,13254,Donald Trump,45.0
71597,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Michigan,2020-09-23,2020-10-20,6519.0,10/21/20 17:03,REP,13254,Donald Trump,44.0
71641,Morning Consult,1.9,-0.3,Online Opt-In Panel,4.0,Michigan,2020-10-11,2020-10-20,1717.0,10/22/20 07:33,REP,13254,Donald Trump,44.0
71462,Ipsos,2.8,-0.9,Probability Panel,9.5,Michigan,2020-10-14,2020-10-20,686.0,10/20/20 21:30,REP,13254,Donald Trump,44.0
71462,Ipsos,2.8,-0.9,Probability Panel,9.5,Michigan,2020-10-14,2020-10-20,686.0,10/20/20 17:41,REP,13254,Donald Trump,44.0
72182,Citizen Data,0.9,0.5,IVR/Text-to-Web,4.0,Michigan,2020-10-17,2020-10-20,1000.0,10/29/20 08:17,REP,13254,Donald Trump,41.36
71625,Beacon/Shaw,2.8,-1.1,Live Phone,5.0,Michigan,2020-10-17,2020-10-20,1104.0,10/21/20 18:59,REP,13254,Donald Trump,40.0
71625,Beacon/Shaw,2.8,-1.1,Live Phone,5.0,Michigan,2020-10-17,2020-10-20,1032.0,10/21/20 18:28,REP,13254,Donald Trump,40.0
71710,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Michigan,2020-09-24,2020-10-21,6607.0,10/22/20 18:34,REP,13254,Donald Trump,44.0
71710,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Michigan,2020-09-24,2020-10-21,6607.0,10/22/20 18:30,REP,13254,Donald Trump,44.0
71946,University of Wisconsin Elections Research Center/YouGov,,,Online Matched Sample,9.0,Michigan,2020-10-13,2020-10-21,745.0,10/26/20 08:38,REP,13254,Donald Trump,42.0
71946,University of Wisconsin Elections Research Center/YouGov,,,Online Matched Sample,9.0,Michigan,2020-10-13,2020-10-21,681.0,10/26/20 07:51,REP,13254,Donald Trump,42.0
71679,PPP,1.4,0.0,IVR/Text,4.0,Michigan,2020-10-21,2020-10-22,804.0,10/22/20 15:33,REP,13254,Donald Trump,43.0
71793,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Michigan,2020-09-25,2020-10-22,6767.0,10/23/20 16:57,REP,13254,Donald Trump,43.0
71793,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Michigan,2020-09-25,2020-10-22,6767.0,10/23/20 17:01,REP,13254,Donald Trump,44.0
71854,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Michigan,2020-09-25,2020-10-23,6891.0,10/24/20 19:52,REP,13254,Donald Trump,43.0
71854,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Michigan,2020-09-25,2020-10-23,6891.0,10/24/20 19:56,REP,13254,Donald Trump,44.0
71890,Gravis Marketing (2020 and earlier),2.0,-0.9,IVR/Online Opt-In Panel,3.5,Michigan,2020-10-24,2020-10-24,679.0,10/25/20 10:51,REP,13254,Donald Trump,42.0
71921,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Michigan,2020-09-26,2020-10-24,6965.0,10/25/20 18:29,REP,13254,Donald Trump,45.0
71921,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Michigan,2020-09-26,2020-10-24,6965.0,10/25/20 18:26,REP,13254,Donald Trump,44.0
72006,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Michigan,2020-09-28,2020-10-25,7094.0,10/26/20 18:44,REP,13254,Donald Trump,45.0
72006,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Michigan,2020-09-28,2020-10-25,7094.0,10/26/20 18:40,REP,13254,Donald Trump,44.0
72074,ABC/Washington Post,3.0,-1.2,Live Phone,9.0,Michigan,2020-10-20,2020-10-25,789.0,10/28/20 07:25,REP,13254,Donald Trump,44.0
72074,ABC/Washington Post,3.0,-1.2,Live Phone,9.0,Michigan,2020-10-20,2020-10-25,902.0,10/28/20 07:25,REP,13254,Donald Trump,44.0
72065,Glengariff Group Inc.,1.5,-0.2,Live Phone,1.0,Michigan,2020-10-23,2020-10-25,600.0,10/27/20 18:40,REP,13254,Donald Trump,41.6
72058,Ipsos,2.8,-0.9,Probability Panel,9.5,Michigan,2020-10-20,2020-10-26,652.0,10/27/20 17:31,REP,13254,Donald Trump,43.0
72058,Ipsos,2.8,-0.9,Probability Panel,9.5,Michigan,2020-10-20,2020-10-26,652.0,10/27/20 15:50,REP,13254,Donald Trump,43.0
72302,Swayable,,0.0,Online Ad,6.0,Michigan,2020-10-23,2020-10-26,394.0,10/30/20 07:54,REP,13254,Donald Trump,39.6
72152,Siena/NYT,3.0,-1.5,Live Phone,8.0,Michigan,2020-10-23,2020-10-26,856.0,10/28/20 13:29,REP,13254,Donald Trump,41.0
72116,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Michigan,2020-09-30,2020-10-27,7272.0,10/28/20 10:14,REP,13254,Donald Trump,44.0
72116,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Michigan,2020-09-30,2020-10-27,7272.0,10/28/20 10:09,REP,13254,Donald Trump,43.0
72170,Mitchell,2.4,-0.2,IVR/Text,5.0,Michigan,2020-10-25,2020-10-27,759.0,10/28/20 19:58,REP,13254,Donald Trump,42.0
72800,Wick,1.4,0.1,IVR/Text-to-Web,3.0,Michigan,2020-10-27,2020-10-28,1000.0,11/2/20 22:47,REP,13254,Donald Trump,48.1
72340,Trafalgar Group,0.7,0.6,IVR/Live Phone/Text/Online Opt-In Panel/Email,1.0,Michigan,2020-10-25,2020-10-28,1058.0,10/30/20 17:40,REP,13254,Donald Trump,49.1
72270,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Michigan,2020-10-01,2020-10-28,7541.0,10/29/20 21:24,REP,13254,Donald Trump,45.0
72311,Kiaer Research,1.4,0.5,IVR/Online Opt-In Panel,8.0,Michigan,2020-10-21,2020-10-28,669.0,10/30/20 07:56,REP,13254,Donald Trump,40.6
72270,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Michigan,2020-10-01,2020-10-28,7541.0,10/29/20 21:21,REP,13254,Donald Trump,44.0
72483,EPIC/MRA,1.9,-0.7,Live Phone,3.0,Michigan,2020-10-25,2020-10-28,600.0,11/1/20 07:15,REP,13254,Donald Trump,41.0
72373,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Michigan,2020-10-16,2020-10-29,4244.0,10/30/20 20:32,REP,13254,Donald Trump,46.0
72373,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Michigan,2020-10-16,2020-10-29,4244.0,10/30/20 20:28,REP,13254,Donald Trump,44.0
72734,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,9.0,Michigan,2020-10-26,2020-10-29,1212.0,11/2/20 20:09,REP,13254,Donald Trump,41.0
72335,RMG Research,2.3,-0.4,IVR/Text-to-Web/Online Ad,6.0,Michigan,2020-10-27,2020-10-29,800.0,10/30/20 16:41,REP,13254,Donald Trump,44.0
72493,Mitchell,2.4,-0.2,IVR/Text,5.0,Michigan,2020-10-29,2020-10-29,817.0,11/1/20 11:54,REP,13254,Donald Trump,45.0
72333,PPP,1.4,0.0,IVR/Text,4.0,Michigan,2020-10-29,2020-10-30,745.0,10/30/20 15:02,REP,13254,Donald Trump,44.0
72416,CNN/SSRS,2.8,-0.6,Live Phone,8.0,Michigan,2020-10-23,2020-10-30,907.0,10/31/20 17:30,REP,13254,Donald Trump,41.0
72587,Targoz Market Research,1.8,0.1,Online Opt-In Panel,6.0,Michigan,2020-10-25,2020-10-30,993.0,11/1/20 22:37,REP,13254,Donald Trump,39.0
72452,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Michigan,2020-10-17,2020-10-30,4216.0,10/31/20 20:41,REP,13254,Donald Trump,44.0
72416,CNN/SSRS,2.8,-0.6,Live Phone,8.0,Michigan,2020-10-23,2020-10-30,953.0,10/31/20 17:30,REP,13254,Donald Trump,40.0
72452,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Michigan,2020-10-17,2020-10-30,4216.0,10/31/20 20:45,REP,13254,Donald Trump,46.0
72553,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Michigan,2020-10-18,2020-10-31,4202.0,11/1/20 18:59,REP,13254,Donald Trump,46.0
72553,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Michigan,2020-10-18,2020-10-31,4202.0,11/1/20 18:55,REP,13254,Donald Trump,45.0
72607,Morning Consult,1.9,-0.3,Online Opt-In Panel,4.0,Michigan,2020-10-22,2020-10-31,1736.0,11/2/20 07:18,REP,13254,Donald Trump,44.5
72487,Emerson,2.9,-1.1,IVR/Online Opt-In Panel/Text-to-Web,8.0,Michigan,2020-10-29,2020-10-31,700.0,11/1/20 09:14,REP,13254,Donald Trump,45.5
72595,Trafalgar Group,0.7,0.6,IVR/Live Phone/Text/Online Opt-In Panel/Email,1.0,Michigan,2020-10-30,2020-10-31,1033.0,11/2/20 00:50,REP,13254,Donald Trump,48.3
72594,AtlasIntel,2.7,-0.8,Online Opt-In Panel,5.0,Michigan,2020-10-30,2020-10-31,686.0,11/1/20 22:56,REP,13254,Donald Trump,45.9
72509,InsiderAdvantage,2.0,-0.3,IVR/Live Phone,5.0,Michigan,2020-10-30,2020-10-31,500.0,11/1/20 16:04,REP,13254,Donald Trump,46.7
72624,Research Co.,2.4,-0.5,Online Opt-In Panel,6.0,Michigan,2020-10-31,2020-11-01,450.0,11/2/20 09:28,REP,13254,Donald Trump,43.0
72508,Ipsos,2.8,-0.9,Probability Panel,9.5,Michigan,2020-10-27,2020-11-01,654.0,11/1/20 16:13,REP,13254,Donald Trump,43.0
72728,Change Research,1.4,0.6,Text-to-Web/Online Ad,5.0,Michigan,2020-10-29,2020-11-01,383.0,11/2/20 19:42,REP,13254,Donald Trump,44.0
72691,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Michigan,2020-10-20,2020-11-01,3976.0,11/2/20 17:02,REP,13254,Donald Trump,44.0
72691,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Michigan,2020-10-20,2020-11-01,3976.0,11/2/20 17:06,REP,13254,Donald Trump,46.0
72769,Swayable,,0.0,Online Ad,6.0,Michigan,2020-10-27,2020-11-01,413.0,11/2/20 22:13,REP,13254,Donald Trump,44.9
72508,Ipsos,2.8,-0.9,Probability Panel,9.5,Michigan,2020-10-27,2020-11-01,654.0,11/1/20 15:15,REP,13254,Donald Trump,45.0
72838,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Michigan,2020-10-20,2020-11-02,4549.0,11/4/20 10:35,REP,13254,Donald Trump,46.0
72838,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Michigan,2020-10-20,2020-11-02,4549.0,11/4/20 10:31,REP,13254,Donald Trump,45.0
77830,Fabrizio,1.7,-0.1,Live Phone,,Michigan,2021-11-11,2021-11-16,600.0,11/23/21 09:27,REP,16651,Donald Trump,53.0
78428,Blueprint Polling,2.4,-0.3,Live Phone,,Michigan,2022-02-01,2022-02-04,632.0,2/10/22 21:16,REP,16651,Donald Trump,40.4
79788,Blueprint Polling,2.4,-0.3,Live Phone,,Michigan,2022-08-15,2022-08-16,611.0,8/18/22 20:58,REP,16651,Donald Trump,40.8
80746,EPIC/MRA,1.9,-0.7,Live Phone,3.0,Michigan,2022-09-15,2022-09-19,600.0,9/22/22 09:48,REP,16651,Donald Trump,44.0
81106,Emerson,2.9,-1.1,IVR/Online Opt-In Panel/Text-to-Web/Email,6.0,Michigan,2022-10-12,2022-10-14,580.0,10/18/22 09:33,REP,16651,Donald Trump,44.4
81471,Emerson,2.9,-1.1,IVR/Online Opt-In Panel/Text-to-Web,6.0,Michigan,2022-10-28,2022-10-31,900.0,11/3/22 10:58,REP,16651,Donald Trump,46.7
81796,EPIC/MRA,1.9,-0.7,Live Phone,,Michigan,2022-11-30,2022-12-06,600.0,12/9/22 08:44,REP,16651,Donald Trump,43.0
81798,PPP,1.4,0.0,IVR/Text,,Michigan,2022-12-06,2022-12-07,763.0,12/9/22 10:00,REP,16651,Donald Trump,43.0
82655,Public Opinion Strategies,1.6,0.3,Live Phone,,Michigan,2023-04-17,2023-04-19,500.0,4/23/23 16:09,REP,16651,Donald Trump,42.0
83020,EPIC/MRA,1.9,-0.7,Live Phone,,Michigan,2023-06-08,2023-06-14,600.0,6/16/23 09:27,REP,16651,Donald Trump,44.0
83202,Prime Group,,,Online Opt-In Panel,,Michigan,2023-06-14,2023-06-28,500.0,7/13/23 10:18,REP,16651,Donald Trump,50.0
83209,Public Opinion Strategies,1.6,0.3,Live Phone,,Michigan,2023-07-08,2023-07-10,500.0,7/14/23 13:02,REP,16651,Donald Trump,44.0
83253,Mitchell,2.4,-0.2,Text-to-Web,,Michigan,2023-07-11,2023-07-13,639.0,7/21/23 14:37,REP,16651,Donald Trump,43.0
83347,Emerson,2.9,-1.1,IVR/Online Opt-In Panel/Text-to-Web/Email,,Michigan,2023-08-01,2023-08-02,1121.0,8/4/23 08:59,REP,16651,Donald Trump,43.3
83347,Emerson,2.9,-1.1,IVR/Online Opt-In Panel/Text-to-Web/Email,,Michigan,2023-08-01,2023-08-02,1121.0,8/4/23 08:59,REP,16651,Donald Trump,43.6
83918,EPIC/MRA,1.9,-0.7,Live Phone,,Michigan,2023-08-06,2023-08-11,600.0,8/17/23 19:46,REP,16651,Donald Trump,45.0
84166,Susquehanna,2.3,-0.3,,,Michigan,2023-09-07,2023-09-12,700.0,9/15/23 20:55,REP,16651,Donald Trump,43.0
84270,PPP,1.4,0.0,IVR/Text,,Michigan,2023-09-26,2023-09-27,679.0,9/29/23 09:17,REP,16651,Donald Trump,44.0
84422,Emerson,2.9,-1.1,IVR/Online Opt-In Panel/Email,8.0,Michigan,2023-10-01,2023-10-04,468.0,10/16/23 09:58,REP,16651,Donald Trump,42.5
84369,MRG (Marketing Resource Group),1.8,0.1,Live Phone,6.0,Michigan,2023-10-02,2023-10-08,600.0,10/11/23 10:15,REP,16651,Donald Trump,40.4
84369,MRG (Marketing Resource Group),1.8,0.1,Live Phone,6.0,Michigan,2023-10-02,2023-10-08,600.0,10/11/23 10:15,REP,16651,Donald Trump,41.6
84413,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,9.0,Michigan,2023-10-07,2023-10-09,820.0,10/15/23 14:16,REP,16651,Donald Trump,40.0
84413,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,9.0,Michigan,2023-10-07,2023-10-09,820.0,10/15/23 14:15,REP,16651,Donald Trump,41.0
84452,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,2023-10-05,2023-10-10,706.0,10/19/23 09:38,REP,16651,Donald Trump,44.0
84544,Siena/NYT,3.0,-1.5,Live Phone,9.0,Michigan,2023-10-22,2023-11-03,616.0,11/5/23 10:59,REP,16651,Donald Trump,48.0
84544,Siena/NYT,3.0,-1.5,Live Phone,9.0,Michigan,2023-10-22,2023-11-03,616.0,11/5/23 10:59,REP,16651,Donald Trump,46.0
84544,Siena/NYT,3.0,-1.5,Live Phone,9.0,Michigan,2023-10-22,2023-11-03,616.0,11/5/23 10:59,DEM,16661,Kamala Harris,45.0
84544,Siena/NYT,3.0,-1.5,Live Phone,9.0,Michigan,2023-10-22,2023-11-03,616.0,11/5/23 10:59,DEM,16661,Kamala Harris,48.0
84544,Siena/NYT,3.0,-1.5,Live Phone,9.0,Michigan,2023-10-22,2023-11-03,616.0,11/7/23 09:05,REP,16651,Donald Trump,34.0
84544,Siena/NYT,3.0,-1.5,Live Phone,9.0,Michigan,2023-10-22,2023-11-03,616.0,11/7/23 09:05,REP,16651,Donald Trump,34.0
84544,Siena/NYT,3.0,-1.5,Live Phone,9.0,Michigan,2023-10-22,2023-11-03,616.0,11/5/23 10:59,REP,16651,Donald Trump,47.0
84544,Siena/NYT,3.0,-1.5,Live Phone,9.0,Michigan,2023-10-22,2023-11-03,616.0,11/5/23 10:59,REP,16651,Donald Trump,46.0
84619,Emerson,2.9,-1.1,IVR/Online Opt-In Panel,7.0,Michigan,2023-10-30,2023-11-04,788.0,11/9/23 09:38,REP,16651,Donald Trump,43.0
84619,Emerson,2.9,-1.1,IVR/Online Opt-In Panel,7.0,Michigan,2023-10-30,2023-11-04,1000.0,11/9/23 09:38,REP,16651,Donald Trump,41.0
84652,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,2023-10-30,2023-11-07,700.0,11/10/23 09:24,REP,16651,Donald Trump,37.0
84652,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,2023-10-30,2023-11-07,700.0,11/10/23 09:24,REP,16651,Donald Trump,43.0
84709,EPIC/MRA,1.9,-0.7,Live Phone,3.0,Michigan,2023-11-10,2023-11-16,600.0,11/18/23 10:33,REP,16651,Donald Trump,46.0
86926,Big Data Poll,1.1,0.2,Online Opt-In Panel/Text-to-Web/Text,7.0,Michigan,2023-11-16,2023-11-19,1273.0,5/14/24 09:17,REP,16651,Donald Trump,39.9
86926,Big Data Poll,1.1,0.2,Online Opt-In Panel/Text-to-Web/Text,7.0,Michigan,2023-11-16,2023-11-19,1273.0,5/14/24 09:17,REP,16651,Donald Trump,40.7
86926,Big Data Poll,1.1,0.2,Online Opt-In Panel/Text-to-Web/Text,7.0,Michigan,2023-11-16,2023-11-19,1200.0,5/14/24 09:17,REP,16651,Donald Trump,42.1
86926,Big Data Poll,1.1,0.2,Online Opt-In Panel/Text-to-Web/Text,7.0,Michigan,2023-11-16,2023-11-19,1200.0,5/14/24 09:17,REP,16651,Donald Trump,41.4
86926,Big Data Poll,1.1,0.2,Online Opt-In Panel/Text-to-Web/Text,7.0,Michigan,2023-11-16,2023-11-19,1273.0,5/14/24 09:17,GRE,31116,Jill Stein,1.2
